address,Trading Volume Leaderboard,Trading volume Raffle,P$L Leaderboard,Realized profit,tokenAmount,tokenName
0xcda34fd11ea2cf29305da3810f3ec3b66031ba8b,400 ,0,0,0,400 ,ENA
0xc632f3582fee8eb54e71f9013bcc5ef2fda4f985,400 ,0,0,0,400 ,ENA
0x71af1bfb72cf0e88860b5532304d26040fa6809f,400 ,0,0,0,400 ,ENA
0x533da6f2f87bf0827ee285c2d153cc9a82cc69c8,400 ,0,0,0,400 ,ENA
0x3b96cedb1c008f1abf38fa5b5d19e908327711f1,400 ,0,0,0,400 ,ENA
0x207298fffe537902b61525ed55cc98e96e8f47bb,400 ,0,0,0,400 ,ENA
0x62e710dca1ae59d76ae901040f1d452b64fa1a27,400 ,0,0,0,400 ,ENA
0x627bb282d8454131b0c992d4135c62f479c9e4ea,400 ,0,0,0,400 ,ENA
0x50aebfebcf000a86d9021600d53de5089aca67a0,400 ,0,0,0,400 ,ENA
0xa3f943836480af93f4e55945f18de1cb921bebef,400 ,0,0,0,400 ,ENA
0xc167771ca360f4dec6ef60c077ba42e8f24b80bc,400 ,0,0,0,400 ,ENA
0x219b228acf86da12f95c667b5e5ccd3e1e1f7b33,400 ,0,0,0,400 ,ENA
0x304b6f0c09221ecccb021f11c5f9717f0bba4778,400 ,0,0,0,400 ,ENA
0xb30d456c73ca9d7c9534957d3728df3872275345,400 ,0,0,0,400 ,ENA
0xa17a0904d265673b9626341b26af0273bb4737c5,400 ,0,0,0,400 ,ENA
0xe2f8d96739c64a6645fad94fb6343ead9b5bc724,400 ,0,0,0,400 ,ENA
0xedad809c0b7d26ed93c039e6f557e627e86827e0,400 ,0,0,0,400 ,ENA
0x1442e080de7642b1155ee0b848ae61a295739e68,400 ,0,0,0,400 ,ENA
0xec025a12330a08aa7268f477a202547b5d2bdfb8,400 ,0,0,0,400 ,ENA
0x618d17bac9de6d2cf4d8bf4b7646e92378d30dfe,400 ,0,0,0,400 ,ENA
0x5415f0b163ecaa3c39298824d1adfd26c93d83af,400 ,0,0,0,400 ,ENA
0x00046aaaaab4e7dec3c261ac4acf6ba5890c5980,400 ,0,0,0,400 ,ENA
0x14c020f10c73fba280913cd24eb94ea8b159ffef,400 ,0,0,0,400 ,ENA
0x54d6640e77d32e7dd086d32e028973607917511c,400 ,0,0,0,400 ,ENA
0x316db9f9a67ea8f93ed38d80458c51d46ad8b404,400 ,0,0,0,400 ,ENA
0xc32828129cbdd119862823c917f99417dd84325e,400 ,0,0,0,400 ,ENA
0xfce746e4be6b80c4fb374d77dc88e5c6033755fe,400 ,0,0,0,400 ,ENA
0xacd6ae395ce581ede3de5ccb3b844c5d9177974b,400 ,0,0,0,400 ,ENA
0x4232936a3dbe2a9a2a59377ce840c9619083051a,400 ,0,0,0,400 ,ENA
0x6a16880c9e05cb297e197e83681b789eae1c9bdf,400 ,0,0,0,400 ,ENA
0xba45b9c3d0eebb3fe75f54cadf21b349ef7d800a,400 ,0,0,0,400 ,ENA
0x23685d18d1a36b255631ac3088614ce8cb350e98,400 ,0,0,0,400 ,ENA
0xb15be497b50b56c61ad0c49a0dab978d4f337bb4,400 ,0,0,0,400 ,ENA
0x5b610d0f73884b37533d5db4284bb9d499448200,400 ,0,0,0,400 ,ENA
0x015ca5429036113558fa1f8ef88c1c49d379cdd5,400 ,0,0,0,400 ,ENA
0x216adc6f48839c94ac018c2744949b2a3c0f7ad1,400 ,0,0,0,400 ,ENA
0xe0d3c9be5974b28f09eb222340f57a044a0f8a8b,400 ,0,0,0,400 ,ENA
0xd48c5cfd5fd7473aca8181b425d9db1d417ddc4e,400 ,0,0,0,400 ,ENA
0x2502c7097f028615cb8868416af6b2ad875cd608,400 ,0,0,0,400 ,ENA
0x0890f7b1f9f77933fd0cd25e9a965dfabe0d125c,400 ,0,0,0,400 ,ENA
0x194dc5a72731aa9c1c44c7120959384a671fccef,400 ,0,0,0,400 ,ENA
0x1f58b096bed80fb09c275fc924a1c8d3b403908c,400 ,0,0,0,400 ,ENA
0x141fe002ae40aace9d1bfbf3fd9655b6bf3a8b55,400 ,0,0,0,400 ,ENA
0x9dabd3b8f243a3f778ccf4c6a074c7ece421c621,400 ,0,0,0,400 ,ENA
0x5dd1d2f6aef23541bc8fe40f58bbda87840d68e3,400 ,0,0,0,400 ,ENA
0x32fefabf55f4f804c1b6a6d381d18b947b422cf1,400 ,0,0,0,400 ,ENA
0x1349690541612a2d209d402d9c727d39ad7f8d83,400 ,0,0,0,400 ,ENA
0x13f579cbc7437c7e78af0607e4bd64c8516e9852,400 ,0,0,0,400 ,ENA
0x0eaa72e98aa54dcc687edf47ecf9c876e8a7b6d1,400 ,0,0,0,400 ,ENA
0xac724ba71a60fe8ca3176876def8cface6a66192,400 ,0,0,0,400 ,ENA
0xc8861c7c9ae0bd37884b89ce60e8cf2635efb846,400 ,0,0,0,400 ,ENA
0x4780a7e21a5b76090cc82d6a663df13c9a5e97f3,400 ,0,0,0,400 ,ENA
0x05b9fc008b15770df5501370a86dcfc8c39def68,400 ,0,0,0,400 ,ENA
0xe33a2df5685e4b64a810236492b6f4c2d87a180b,400 ,0,0,0,400 ,ENA
0x50ca5e371c5516f6b0f99385f606124d2e63b933,400 ,0,0,0,400 ,ENA
0xcb34792262714327f24ebe6c3265768c0c43715d,400 ,0,0,0,400 ,ENA
0x7007c16986d61c9513520a10d7ca42ef6f1b238d,400 ,0,0,0,400 ,ENA
0x582a0c38387226d597e18205f35e93c4dbfe703b,400 ,0,0,0,400 ,ENA
0x2e9ea018b662b532844ed87dc135876cae3f2156,400 ,0,0,0,400 ,ENA
0xdcc0fcd176528fadd0d81d8d3d4a965d986b416b,400 ,0,0,0,400 ,ENA
0x04f60a92153b17a7980059ac946e713de4670057,400 ,0,0,0,400 ,ENA
0x6a676a7894fd39ecc8244ea2df4c1376d2de646c,400 ,0,0,0,400 ,ENA
0x1ac11a49107b671a04fae4f283e2fe26d7c9aa6d,400 ,0,0,0,400 ,ENA
0xea6c809b73c94481db135de7c6e0f40fc9833fa8,400 ,0,0,0,400 ,ENA
0x7fe7bc5d3e5d81ee4580821839da745e7f93b5be,400 ,0,0,0,400 ,ENA
0x6319940cf5598cdcd5e6c90384821229bce025e5,400 ,0,0,0,400 ,ENA
0x7c9d54f6d9aba965db3978335a8f30d528680436,400 ,0,0,0,400 ,ENA
0x7505b1ad3ce9bbfde5c23bdb90cf2f0ce7852361,400 ,0,0,0,400 ,ENA
0x7199b842273cecd18f501e1a70d11b9e1f4c8de5,400 ,0,0,0,400 ,ENA
0x1aafd6e08b46f3b390b901f31e9f7f0d9d9abe8e,400 ,0,0,0,400 ,ENA
0xc0f3fadffd0ac34d67032526c9c9e10cb84f014a,400 ,0,0,0,400 ,ENA
0x4f91e7da2a9f417e9875b66be1e2fefca395cef2,400 ,0,0,0,400 ,ENA
0x82aba35991b7a633cdf36387e1553d006fe20dc8,400 ,0,0,0,400 ,ENA
0x8dff08518da9e3a590261f94f0459fa0b8a1e265,400 ,0,0,0,400 ,ENA
0xd69eeedc50cdccadff9013a92ad6762c81e8bb0e,400 ,0,0,0,400 ,ENA
0xfe82accd9d911cfe502ba710a688fc27274ab754,400 ,0,0,0,400 ,ENA
0xbff76420c3e044a1ca0521cbe5014e7bf8b3a5e1,400 ,0,0,0,400 ,ENA
0x6024ce9174be64e7d19d6d5b66e00a466a3a5054,400 ,0,0,0,400 ,ENA
0x102b30b346847d99c0086003c4a3a6da7f9a6b2a,400 ,0,0,0,400 ,ENA
0x01a1220c9963a00ce998a6ddcbec663e8aa06dc7,400 ,0,0,0,400 ,ENA
0xab761f36df2669846bb436a8d324f1b6f673146c,400 ,0,0,0,400 ,ENA
0xbe13f7321bfbbe7d506ef571aae9743ce3882730,400 ,0,0,0,400 ,ENA
0x27996c1bfe5148ac785929551c7dbfb0e804ba0f,400 ,0,0,0,400 ,ENA
0x9f83670ffa7f3f2fe88f2690ae3618814c814c21,400 ,0,0,0,400 ,ENA
0x00e3fcd5daa78e129dd862944f20231b687502d1,400 ,0,0,0,400 ,ENA
0xbfb080cc71b34840553808d23d9f73311c72d1b9,400 ,0,0,0,400 ,ENA
0x91227a25c02001edd560534be00637b1468be984,400 ,0,0,0,400 ,ENA
0x1353736cf8534851782a3de005850bd94d169ef6,400 ,0,0,0,400 ,ENA
0x9ea2ed8399a78c6cc722761124eb8d06b1e8943a,400 ,0,0,0,400 ,ENA
0xd935af452061c12b43903834ada07c1906082999,400 ,0,0,0,400 ,ENA
0x98d98b64c2b74a8ad66ccd0cd010bf36c87a9dd1,400 ,0,0,0,400 ,ENA
0xe5a8ee5aac603f944ec903dafd01366564a91be1,400 ,0,0,0,400 ,ENA
0xf8f855a973de2f3724dd91d00eb7e5f03b08b45b,400 ,0,0,0,400 ,ENA
0x7b3dc7666572ca0e780fc1d71d9d5a938cb2fb71,400 ,0,0,0,400 ,ENA
0xcce3315cf8ed81b730f41d7fadb2aad90858f3aa,400 ,0,0,0,400 ,ENA
0x668e3b24f18fddd99b4007a5040f53409713e7db,400 ,0,0,0,400 ,ENA
0x366f9ebaf1ab705ab3c34d1622f483c8d1ca35eb,400 ,0,0,0,400 ,ENA
0x35c9f30444e699e400d93be8b6b7b4bf4dbfea6c,400 ,0,0,0,400 ,ENA
0x7b32576c8ad8cc2d24f76cb66c6d59279e161edb,400 ,0,0,0,400 ,ENA
0xd27d64ce9f33ed952521cba7d715a3c17820dbd5,400 ,0,0,0,400 ,ENA
0x0c944c4960ecb8119124c1bd6fa9295c1be5269d,400 ,0,0,0,400 ,ENA
0x5b728b9e50a22a68c1c5ea255f39b33e3b18b8a9,400 ,0,0,0,400 ,ENA
0xcd4eeb49c7dc3ae8b279403ed07d74ed065bc2cf,400 ,0,0,0,400 ,ENA
0x277f30684244f57ddc293f0560922818e5072bd5,400 ,0,0,0,400 ,ENA
0xc363cc678e23d87fc2b05faf59485c26feb51844,400 ,0,0,0,400 ,ENA
0xaf772cc720f2ef39d2c866375ebffe623749e415,400 ,0,0,0,400 ,ENA
0xbb7f04933f2b40c08f896f9c6befcd11c4e2f1d2,400 ,0,0,0,400 ,ENA
0x387d2a90e6be2476f27e3d320ca0b158a5b9f1e7,400 ,0,0,0,400 ,ENA
0xb7c034483cafd1bda98aefee31380b0311039f56,400 ,0,0,0,400 ,ENA
0x4572e383996f9f6c545cfe250bf3988c4a7f1103,400 ,0,0,0,400 ,ENA
0x5ecf214252a79de9be00d453ffde92252a3f6880,400 ,0,0,0,400 ,ENA
0x7c85a0391dea3035017c509cbd1dfb2b49803bb0,400 ,0,0,0,400 ,ENA
0x34b36a5628d3e58043d7c9a5565634dcfa3672e3,400 ,0,0,0,400 ,ENA
0x65db6fa2dbde2fe4a5064a748db7e6aed3a3462f,400 ,0,0,0,400 ,ENA
0x1e560580a5d6f2161b99d44f302951d9900996f5,400 ,0,0,0,400 ,ENA
0xaca37906e5ba7546a50f42d6c5e5f62087ee96a0,400 ,0,0,0,400 ,ENA
0x5119637356d470c485f27c658d5329c66f28dc96,400 ,0,0,0,400 ,ENA
0x72f02771999f7949f95c779340a5b0f0c0a194e6,400 ,0,0,0,400 ,ENA
0x8f1e56805e2d5e71396c8f87c9cea32964c1eec6,400 ,0,0,0,400 ,ENA
0x616841c588fa68362bff18440b6f62213797e7de,400 ,0,0,0,400 ,ENA
0xc421f8ad61f3042d3b11a2d386fb3744a7265365,400 ,0,0,0,400 ,ENA
0x45223efaff442f8ad98f07939fe25e135bc73d4f,400 ,0,0,0,400 ,ENA
0x8dd797f7d6e24d4b5a9b80e86e28f00ab847461f,400 ,0,0,0,400 ,ENA
0x346e8e174bebab618d1ba39e9ec5badfaedab61b,400 ,0,0,0,400 ,ENA
0x0f3cea79685d127ac818c8463523fac481c5a599,400 ,0,0,0,400 ,ENA
0xafbf7a4cbe2cbd68318ad62beef5f02122983863,400 ,0,0,0,400 ,ENA
0x4592019d5c5a0575df7a9fe223e38bb81c8be7f0,400 ,0,0,0,400 ,ENA
0xf44e48f2647d6a3de8ff906c04fa165eb0cce660,400 ,0,0,0,400 ,ENA
0xb8a487004986812035f80e3324d897909f16828e,400 ,0,0,0,400 ,ENA
0xc954b7fedacb6a81dca8f5b9d1f075adfc48242b,400 ,0,0,0,400 ,ENA
0x9466705b19f2213289a60463c7ab0e2c10bef57c,400 ,0,0,0,400 ,ENA
0xa2dd886c48d3aba3a4031bdf364424b71f53ba0d,400 ,0,0,0,400 ,ENA
0x37a937d3ff9623c49bf454bf5d14542e1b8dab18,400 ,0,0,0,400 ,ENA
0x2b81e4a09f669e1de7bf7810921bfad8dcbbf24e,400 ,0,0,0,400 ,ENA
0x76b386cb27e423302860f9633c7e1152e41b1633,400 ,0,0,0,400 ,ENA
0xe5817bf4a0081c632164cf86bc09180929653df2,400 ,0,0,0,400 ,ENA
0xb5e0f9e5e04882c4a64e1b423b76796d2329eb17,400 ,0,0,0,400 ,ENA
0xb8f63092b534066445930ae3584102501b5ecb66,400 ,0,0,0,400 ,ENA
0x1d629d619aa9b0905293f23d19f887075fd5a0df,400 ,0,0,0,400 ,ENA
0xd630053edb8e09d6b118fe5387628ecd35f25b45,400 ,0,0,0,400 ,ENA
0x2358fed55a0c002fb130f053ba4de5747424861e,400 ,0,0,0,400 ,ENA
0x5377f77cab9b062db43fef85457bc268ed4bc05a,400 ,0,0,0,400 ,ENA
0x6242ddcd2299c6e9d2d42e3f2fa3b878048b26b8,400 ,0,0,0,400 ,ENA
0x46ddfdac5c9b000ae718db121938d703dcc316b7,400 ,0,0,0,400 ,ENA
0x3257616e1c94592885e7cae60c6efba6d82dc1fc,400 ,0,0,0,400 ,ENA
0x940eca1647ebc1a7e97c1c3697ea01590305c275,400 ,0,0,0,400 ,ENA
0x7db8a2f875eae1cfb049d6b87e13253a826102d6,400 ,0,0,0,400 ,ENA
0xd14caaa0bc124815e092ac64fbd1ce1475cda76a,400 ,0,0,0,400 ,ENA
0xdc0af6cfd140a035721d700dc824d5112862dbd1,400 ,0,0,0,400 ,ENA
0x8d367c2b6592c74b314b51d508873b123f532bb6,400 ,0,0,0,400 ,ENA
0x274b616bf83483239193e348bb9644b57d61a611,400 ,0,0,0,400 ,ENA
0x6b8fd3e14b474b81dfaa8bcb4e221e6c48ac63fd,400 ,0,0,0,400 ,ENA
0xe2fba12fc887346e1fb61c0e78b2daa274a2b8f3,400 ,0,0,0,400 ,ENA
0x2f7a7e3f5844da6c13dc408cd1f48b2b90b21ebf,400 ,0,0,0,400 ,ENA
0xf75ca0b1f797ea0febe283974dc0d694b9217249,400 ,0,0,0,400 ,ENA
0x038c5e258c044110dd4e9a2937f134a22a695e8a,400 ,0,0,0,400 ,ENA
0xb245c910317ec9721c96f76d7de037fe9d09dd84,400 ,0,0,0,400 ,ENA
0x88cd9664532aa0bdf19cd4fe63c5e56b9d9b6354,400 ,0,0,0,400 ,ENA
0x6551a92a85158f7012eb981b36b40d5f7697b74e,400 ,0,0,0,400 ,ENA
0x280c3a3d3128695423222318590a594a23caeff8,400 ,0,0,0,400 ,ENA
0xd34cc7d99a7ac81e9ed323bcc0901a355bfdfac7,400 ,0,0,0,400 ,ENA
0x81ad4f4250da0272667268d59958c0b9163899a4,400 ,0,0,0,400 ,ENA
0x88a6e8f73392e211ad3c64f03354dd1237167230,400 ,0,0,0,400 ,ENA
0x92f5b777e75aaedca7e5459a393f4cb55e081a60,400 ,0,0,0,400 ,ENA
0x703a78893200dea222ab96c9bf11b17497b7ba6f,400 ,0,0,0,400 ,ENA
0xa397198cc140d338f2391176325ad22cad9c8b1d,400 ,0,0,0,400 ,ENA
0x976dd050ec792beea4f3ed6668bfe596657e57d1,400 ,0,0,0,400 ,ENA
0x2ed7eea2a38743b94c6437bd319184f0b1238ffd,400 ,0,0,0,400 ,ENA
0x9bb23f464cdbc2c0fd109fda0f70cb318ac6e002,400 ,0,0,0,400 ,ENA
0x70f0e321e774a8b2d1f5deed9e986a43f74cf688,400 ,0,0,0,400 ,ENA
0xd73c27c799db720668fdd06c3e187d2d4d827b1c,400 ,0,0,0,400 ,ENA
0x24272c11c8a81bfba016265373f80e2a56164dad,400 ,0,0,0,400 ,ENA
0xda2b70f411dcb0a8f88c5c0411f4843f9047b58d,400 ,0,0,0,400 ,ENA
0x1baaf50ab8af213a0eb6343bf6020537e615bbec,400 ,0,0,0,400 ,ENA
0x37eba09300ab252c88481897339bb23a3cb49422,400 ,0,0,0,400 ,ENA
0x5f42835be4264d25f0ae30a2d5365308ccdc2fc7,400 ,0,0,0,400 ,ENA
0xf156356955ed97873af9125cab5dc33e75a8428c,400 ,0,0,0,400 ,ENA
0x8eb29589fb0915adcb718950032015b3378c7d02,400 ,0,0,0,400 ,ENA
0x9604c3730c9eb16ec7041c3f0a3e5fb5dec0a019,400 ,0,0,0,400 ,ENA
0x4d59a9fc215a8948b74f3014a218fe7088f5a5bb,400 ,0,0,0,400 ,ENA
0x6dd24bfb2284b1c7a8b8c70d71a9f0550b8490cd,400 ,0,0,0,400 ,ENA
0x1b956849c9ce4c66ed3ba995a27a80ea26e24d90,400 ,0,0,0,400 ,ENA
0x79e243bea74b858102c3850202bd6f020fb94f6a,400 ,0,0,0,400 ,ENA
0xdcba36ec49cec58a57c39b2e87ef9f62ea59d966,400 ,0,0,0,400 ,ENA
0x7d61d3afd2a90eb97709a0fb9cb10f1717c8aa84,400 ,0,0,0,400 ,ENA
0x3a0aeac5781fe08ddd2abc3a76c540502e224f9b,400 ,0,0,0,400 ,ENA
0x66dcaaf4ecaf8a90fe6e37820cdcc1cc1be05569,400 ,0,0,0,400 ,ENA
0x99f846df5d95aba065b5c8f6b8a4b7e0817bac68,400 ,0,0,0,400 ,ENA
0xdebf659b513ad61c2ee9485adc2331e03effc080,400 ,0,0,0,400 ,ENA
0xe5b95406cf33530a912b5740c075a07a7feb1718,400 ,0,0,0,400 ,ENA
0x89e884d86943325fddb4cb09f7c9736cec3fd06e,400 ,0,0,0,400 ,ENA
0xb7ac250f43c8e05a9e199008cd94abb531af1642,400 ,0,0,0,400 ,ENA
0xd269400d088e4b503a3ad897d66d58f61018047a,400 ,0,0,0,400 ,ENA
0x363edf161c22db63cb29eb36412c578bcb4f9c48,400 ,0,0,0,400 ,ENA
0x904bfe933bd53df656a5039dfb95bb7f134dba47,400 ,0,0,0,400 ,ENA
0x0a31940bcaf2c533309e1ced624e14d8bc69617d,400 ,0,0,0,400 ,ENA
0x5bc3f457fbd9f5154774c9fdcaa2cc58eaf3314c,400 ,0,0,0,400 ,ENA
0x09a73439b35ab18c9d917937ee9253d8abbf0496,400 ,0,0,0,400 ,ENA
0xb8cfb53ddeb8302b7693c8cd23a22805ea3a1379,400 ,0,0,0,400 ,ENA
0xff14f17b3604e531b152d17506a5d5283459cdad,400 ,0,0,0,400 ,ENA
0x1e7be747b465ee15fddccca8ac551779fc8ca5f2,400 ,0,0,0,400 ,ENA
0xdb855fad57a44ff1c52aa3e974eec9b6d3191f84,400 ,0,0,0,400 ,ENA
0xd4aaade84c25b217a19e17b2f972d4e3d918184c,400 ,0,0,0,400 ,ENA
0x39e8cbeb1a7b458d06a5d9968485abe68d12d513,400 ,0,0,0,400 ,ENA
0xc472f865c182de3ba043f5a8eb08cbd59ff1a707,400 ,0,0,0,400 ,ENA
0xea4c647eea2eb38776c68269c8ab3fd73d012784,400 ,0,0,0,400 ,ENA
0x93f1eafcf055097b6813590a3ce7849f3f82f124,400 ,0,0,0,400 ,ENA
0x15d68111040d2388035c641721bfc81d858bd488,400 ,0,0,0,400 ,ENA
0x6f202f6bd808a411f1a19c0aabafdf0d9ac66c0d,400 ,0,0,0,400 ,ENA
0x4babea35f09bdd43c1884b34056c0f1274f63ade,400 ,0,0,0,400 ,ENA
0xc6d342f015c43b99b9548e04d77e452415296dde,400 ,0,0,0,400 ,ENA
0x2bca3300f13f2cf8d69468143027579458b97927,400 ,0,0,0,400 ,ENA
0x6b68e5729cc09497374f14db96564fa3ffbdd669,400 ,0,0,0,400 ,ENA
0x4b08bce8c88835ded3ab1a8cc5270697ec8badcd,400 ,0,0,0,400 ,ENA
0xddd000b43e9bd41a58a5cd5f2de4879c04b03790,400 ,0,0,0,400 ,ENA
0x59b8e400d25e6447d8ece68500bbb85445305eba,400 ,0,0,0,400 ,ENA
0x62d4d77d9c137ae65fa31ba80e2943f217c7492a,400 ,0,0,0,400 ,ENA
0x432329bdf66fb8c3017e6554c24ec1ceca5692ba,400 ,0,0,0,400 ,ENA
0xf3227b51eb01a9164dc9d0a7631dd99b9cfda863,400 ,0,0,0,400 ,ENA
0x7a436258f556f0d991c8175b926c29ba0bf047b0,400 ,0,0,0,400 ,ENA
0x4cf43f230fe6556d7c5e8593c18276400ac5bc5f,400 ,0,0,0,400 ,ENA
0x3bc9ddd77fea9507a3c8b8b64f123ae07602e0dc,400 ,0,0,0,400 ,ENA
0xe30589ad3098f1b5a646e0ca161b80d82ca41998,400 ,0,0,0,400 ,ENA
0x37a5d506657bf4d94072e66605071e060da6f5b4,400 ,0,0,0,400 ,ENA
0xfaf2f39e270df3a0e69bd6ca987d8450e7ce908d,400 ,0,0,0,400 ,ENA
0x5f8fade709684b81fb92c1a876670336a1287fc2,400 ,0,0,0,400 ,ENA
0xa102ecc931478f106e9378b69bc98936595fc117,400 ,0,0,0,400 ,ENA
0xd80af04ea1f65ddd81a9c9ea85ab23256044a7b8,400 ,0,0,0,400 ,ENA
0xf0e7942cef05c0add16035b633bc8ff04312ac15,400 ,0,0,0,400 ,ENA
0xea3e6b1d04fcde82e1d336a633f23e523b8a3828,400 ,0,0,0,400 ,ENA
0x5a9f6aaedf3bc3a336fa08e1129d340e1205748d,400 ,0,0,0,400 ,ENA
0x6a5beb81f20a3434a946be8bac82d4f761f5a0a9,400 ,0,0,0,400 ,ENA
0xf387d92eaf6f1e88fcddebc0e667203c4c3bc5ad,400 ,0,0,0,400 ,ENA
0x1281c22cce4dd22f7bee8ebf9cb65c82dd773a57,400 ,0,0,0,400 ,ENA
0xa7f638ed10613616ece5dc18abb11c3568f936f7,400 ,0,0,0,400 ,ENA
0x34ad9567a6548c43acbab460c288063fdafe7317,400 ,0,0,0,400 ,ENA
0x61ea3d8f2f86ee0f6a8cf54601611e399b30d4f2,400 ,0,0,0,400 ,ENA
0x06c5361939531e52250e84c758e3f9c577fd1466,400 ,0,0,0,400 ,ENA
0x86de1db2026577d959d8753e275d73fa7b208f1f,400 ,0,0,0,400 ,ENA
0xe545d45da8077061e628e079eea6343f90902e1a,400 ,0,0,0,400 ,ENA
0xf5209c5e6d14bd1bec8c3b0b97715ca3dffe881c,400 ,0,0,0,400 ,ENA
0xc8c16f995573e96202e1220aadc89c37c594281f,400 ,0,0,0,400 ,ENA
0x7e6acb9a34d64a806c2f85714906d42f242506c6,400 ,0,0,0,400 ,ENA
0xba04acb0ffc7acecf1af83a3b94de3dcd0d5192f,400 ,0,0,0,400 ,ENA
0xebf485980118f858c232ecb57037f61045ea2610,400 ,0,0,0,400 ,ENA
0x0171b78a872c30558aadfbfba9fdef56e18beb78,400 ,0,0,0,400 ,ENA
0x754b7002d906c577f8c7ed501ebdd341fe3e6258,400 ,0,0,0,400 ,ENA
0x5eb9b5d83b56e1089f7f6b90cc983fe3ea14fe9f,400 ,0,0,0,400 ,ENA
0xcc0738927903480399d70ed4056e67f3ff25cfb5,400 ,0,0,0,400 ,ENA
0x094961b52f00a6089808c9583f79858e743ca36b,400 ,0,0,0,400 ,ENA
0xfec5baf38c6074d4532d985437b15b7d13ad1490,400 ,0,0,0,400 ,ENA
0x7369cc9d90adc25e6ad8a7912588a4a038ed70d5,400 ,0,0,0,400 ,ENA
0x7e9dab07a45666210de633e50a29827cf6316658,400 ,0,0,0,400 ,ENA
0xa5546f9aa2f104706c1a60411fe0f1dddf4f3694,400 ,0,0,0,400 ,ENA
0x440c9a1556ada7042c25b3d5ae13f4b6ee1cb648,400 ,0,0,0,400 ,ENA
0xe6d37303aef126695c74f2fe4ca657830fec2e93,400 ,0,0,0,400 ,ENA
0x065f27b998163c5c34a9ce2622fc06d1faa1a3b8,400 ,0,0,0,400 ,ENA
0xff69c47f76d86b34bf19473ea45b0150756ef4ae,400 ,0,0,0,400 ,ENA
0x9e129eff13fc9a5d42b1f67af4f62e357d1c38da,400 ,0,0,0,400 ,ENA
0x249354712bf732332bb3673d12ad01c2c242a96b,400 ,0,0,0,400 ,ENA
0x5c72059ed589422437ef92cb699e4cfad5a6882b,400 ,0,0,0,400 ,ENA
0x1c313c3ed4d34134f783f1da3a7328ac1bcd9080,400 ,0,0,0,400 ,ENA
0xeb11fceba0cef6afd9281393b0b8fc8e1b86ba7f,400 ,0,0,0,400 ,ENA
0xa859ca373e1537ebd93f03b010503c44e84e5862,400 ,0,0,0,400 ,ENA
0xefd0c482952964839fec8ac247a09a38977999b1,400 ,0,0,0,400 ,ENA
0xef665af21a52fe3c9f0c4afe0ebe825975d687cb,400 ,0,0,0,400 ,ENA
0x8eb1c98771f7b416a009bbe67640514e03f6a688,400 ,0,0,0,400 ,ENA
0xc115a6d02fc10b78491747df069980e4816afc40,400 ,0,0,0,400 ,ENA
0x0e676f6a8031dfce1b556eaa38d9bfa37eaf67f1,400 ,0,0,0,400 ,ENA
0x723cf148058d632ef8538c1433d4026eb3487d4e,400 ,0,0,0,400 ,ENA
0x6d695ef656ec909bf220d724b1d9f43a7da012c3,400 ,0,0,0,400 ,ENA
0x5e6ddb8b28c7b2e864149efe78dea885cdc8d87f,400 ,0,0,0,400 ,ENA
0x87c93520e7eb6ac6ff6568b03484739aa70cea2d,400 ,0,0,0,400 ,ENA
0x7225739db3a8751dcce24036af8d97716df47c42,400 ,0,0,0,400 ,ENA
0x244384df728219ac79ef61c3807ceb1bb7ba78d5,400 ,0,0,0,400 ,ENA
0xb08e91be963d2f971360dbed900e002f620217ce,400 ,0,0,0,400 ,ENA
0xc30b71a019685f31a29eea87473603f03443032a,400 ,0,0,0,400 ,ENA
0x9308d5a55bfad8607f9a939550ce569c3e0f4afb,400 ,0,0,0,400 ,ENA
0xde4e2a277262af929578ec80c25153dd9ed8fc31,400 ,0,0,0,400 ,ENA
0xc828fd20cb62f99bdfb3fe2293800657c1bf8cd7,400 ,0,0,0,400 ,ENA
0xde682931e31f4e6c8ed65646b816c8a66132736d,400 ,0,0,0,400 ,ENA
0xb7b47324dfac92332cdfcf1763b88c2d54cf3c7d,400 ,0,0,0,400 ,ENA
0x444cf5c704136efcd59329e1d35be7d9a668db10,400 ,0,0,0,400 ,ENA
0xf9da3817ea18fbcdd766fbd4b4816ac924a4c6c1,400 ,0,0,0,400 ,ENA
0xac627cdf3a042688241debff59a458765a398e18,400 ,0,0,0,400 ,ENA
0x93d7e0e64620a0bf31303eba5e52400aca88d352,400 ,0,0,0,400 ,ENA
0x9d810501c585b497e649a968b72101934678e1d9,400 ,0,0,0,400 ,ENA
0x9efb72769b1af796b9bbd8bd3011565cb3bf9b38,400 ,0,0,0,400 ,ENA
0x4a85472d0c0e29ab66dfc2c4bebe31477e638eef,400 ,0,0,0,400 ,ENA
0x9a0212361c4630621ac9d5d7bc6564bc4efbc6a3,400 ,0,0,0,400 ,ENA
0xddcace9d691780ee0012f1bcffda9724ab802cbb,400 ,0,0,0,400 ,ENA
0x270261bb622eae9146cdcf31c7013c18fef384a7,400 ,0,0,0,400 ,ENA
0xa7efff8ac07182c2949e25d45647e5996788770c,400 ,0,0,0,400 ,ENA
0xd6b38241564d85ccc201a152eb1cdc2d677c6311,400 ,0,0,0,400 ,ENA
0x6c82af047f417363905cd80f5cc0643edfc4c7d8,400 ,0,0,0,400 ,ENA
0x677098bc84d03ec940628989001ec85b5020e8b2,400 ,0,0,0,400 ,ENA
